pzvID|label|prediction
23215|0|0.09492876
23216|0|0.04656775
23217|0|0.13499539
23301|1|0.32203158
23302|0|0.14805933
23303|0|0.04732317
23304|0|0.15867914
23305|0|0.14492369
23306|0|0.07011538
23307|0|0.26470516
23308|0|0.18922153
23309|0|0.14179442
23310|1|0.13511209
23311|1|0.37144521
23312|0|0.07100381
23313|0|0.06204953
23314|0|0.07099243
23315|0|0.14356259
23316|0|0.06861986
23317|0|0.13499539
23401|0|0.12436207
23402|0|0.08350915
23403|0|0.07146168
23404|0|0.06278915
23405|0|0.10296603
23406|0|0.05266947
23407|0|0.05552319
23408|0|0.01287425
23409|0|0.05987723
23410|0|0.34406564
23411|0|0.12966071
23412|0|0.21730724
23413|1|0.05329812
23414|0|0.06544411
23415|0|0.04491880
23416|0|0.14725527
23417|0|0.13499539
23501|0|0.05914992
23502|1|0.09396472
23503|0|0.20070967
23504|0|0.01764881
23505|0|0.16804461
23506|0|0.02708255
23507|0|0.02232348
23508|0|0.06129138
23509|0|0.03707988
23510|0|0.04480096
23511|0|0.00985583
23512|0|0.02647420
23513|0|0.05739156
23514|0|0.13656857
23515|0|0.06697902
23516|0|0.04946937
23517|0|0.13499539
23801|0|0.01585161
23802|0|0.08611472
23803|0|0.09032560
23804|0|0.04887984
23805|0|0.04071082
23806|0|0.15799958
23807|0|0.16116599
23808|0|0.00900349
23809|0|0.02544972
23810|0|0.03541475
23811|0|0.04669858
23812|0|0.16814518
23813|0|0.14552359
23814|0|0.07409417
23815|1|0.43743703
23816|0|0.01716865
23817|0|0.13499539
23901|0|0.08503028
23902|0|0.17110795
23903|0|0.05761036
23904|0|0.15521944
23905|0|0.07719902
23906|0|0.31958788
23907|0|0.02898800
23908|0|0.09355749
23909|0|0.05155699
23910|0|0.00854263
23911|0|0.17694213
23912|0|0.03708281
23913|0|0.08129828
23914|1|0.06858414
23915|0|0.10281175
23916|0|0.07263697
23917|0|0.13499539
24001|0|0.19413393
24002|0|0.36104318
24003|0|0.13548989
24004|0|0.03883948
24005|0|0.01467817
24006|0|0.00877262
24007|0|0.03696055
24008|0|0.02288413
24009|0|0.07546047
24010|0|0.18495127
24011|0|0.07825964
24012|0|0.07190432
24013|0|0.09420883
24014|0|0.16745883
24015|1|0.15176703
24016|1|0.10092907
24017|1|0.13499539
24101|0|0.08688257
24102|0|0.18507444
24103|0|0.12854794
24104|0|0.49588738
24105|0|0.02158503
24106|0|0.01035041
24107|0|0.31668109
24108|0|0.03452084
24109|0|0.08279301
24110|0|0.04907539
24111|0|0.01455286
24112|0|0.18504620
24113|0|0.02751134
24114|0|0.06851442
24115|0|0.13936008
24116|0|0.06097806
24117|0|0.13499539
24201|0|0.20043842
24202|1|0.39752393
24203|0|0.04670622
24204|0|0.01505278
24205|0|0.20090340
24206|1|0.11858345
24207|0|0.12972486
24208|0|0.09144334
24209|0|0.03727947
24210|0|0.05836113
24211|0|0.02958340
24212|0|0.06297782
24213|0|0.02619995
24214|0|0.06615391
24215|0|0.04281017
24216|1|0.11984025
24217|0|0.13499539
24301|0|0.03956940
24302|0|0.15456679
24303|0|0.09543016
24304|0|0.03916578
24305|0|0.01144292
24306|0|0.02327804
24307|0|0.00607782
24308|0|0.00182886
24309|0|0.01548504
24310|0|0.05192375
24311|0|0.00764916
24312|0|0.21466034
24313|0|0.04880113
24314|0|0.06909859
24315|0|0.02927749
24316|0|0.04512820
24317|0|0.13499539
24401|0|0.82651215
24402|1|0.12227375
24403|0|0.04488131
24404|1|0.34447196
24405|0|0.00998270
24406|0|0.62988946
24407|0|0.60962609
24408|0|0.06032342
24409|0|0.17224054
24410|1|0.04877974
24411|0|0.03638094
24412|0|0.01143844
24413|0|0.08630579
24414|0|0.07099421
24415|0|0.12841512
24416|0|0.19876777
24417|0|0.13499539
24501|0|0.06083803
24502|1|0.14256399
24503|0|0.09024771
24504|0|0.03435408
24505|0|0.02717073
24506|0|0.02285425
24507|0|0.02296351
24508|0|0.00760935
24509|0|0.13860819
24510|0|0.06370389
24511|0|0.01888989
24512|0|0.05551388
24513|1|0.08355230
24514|0|0.07422317
24515|1|0.10427561
24516|0|0.10517149
24517|0|0.13499539
24601|0|0.08718761
24602|0|0.17646664
24603|0|0.01266433
24604|0|0.05251377
24605|0|0.01873607
24606|0|0.12955124
24607|0|0.12626712
24608|0|0.29318454
24609|0|0.09420190
24610|0|0.01612765
24611|0|0.05783902
24612|0|0.18404624
24613|0|0.05422096
24614|0|0.03700566
24615|0|0.01546737
24616|0|0.10126143
24617|0|0.13499539
24701|1|0.24743618
24702|0|0.61667402
24703|0|0.02300529
24704|0|0.05876559
24705|0|0.07209097
24706|0|0.17543774
24707|0|0.04207914
24708|0|0.16536809
24709|0|0.12971004
24710|1|0.12582925
24711|0|0.12674097
24712|0|0.10290236
24713|0|0.15159980
24714|0|0.21847790
24715|0|0.07046581
24716|0|0.14708839
24717|0|0.13499539
24801|1|0.04526438
24802|0|0.01761092
24803|0|0.02249032
24804|0|0.05593967
24805|0|0.00513857
24806|0|0.01574311
24807|0|0.02033722
24808|0|0.01820585
24809|0|0.02716431
24810|0|0.02842661
24811|0|0.02497188
24812|0|0.02887736
24813|0|0.04930589
24814|0|0.07782919
24815|0|0.05254365
24816|0|0.02831457
24817|0|0.13499539
24901|0|0.14235605
24902|1|0.27499528
24903|0|0.04075372
24904|0|0.06819982
24905|0|0.11212351
24906|0|0.27120339
24907|1|0.14270031
24908|0|0.08938454
24909|0|0.06374246
24910|0|0.02482968
24911|0|0.16700503
24912|0|0.16232397
24913|0|0.06166483
24914|0|0.19292648
24915|0|0.10952851
24916|0|0.12046817
24917|0|0.13499539
25001|0|0.04516771
25002|0|0.02848628
25003|0|0.00571109
25004|0|0.06851520
25005|0|0.08850338
25006|0|0.01078310
25007|0|0.00292651
25008|0|0.02386167
25009|0|0.01288917
25010|0|0.01087605
25011|0|0.01727999
25012|0|0.01357594
25013|1|0.18162991
25014|0|0.04003814
25015|0|0.22908399
25016|0|0.02298769
25017|0|0.13499539
25101|0|0.05265214
25102|0|0.06281584
25103|1|0.14351612
25104|0|0.02249030
25105|0|0.04969998
25106|0|0.02068201
25107|0|0.12272530
25108|0|0.03173757
25109|0|0.01750184
25110|0|0.02363341
25111|0|0.01305819
25112|0|0.02094697
25113|0|0.04986739
25114|1|0.06186200
25115|1|0.03242836
25116|0|0.07381019
25117|0|0.13499539
25201|0|0.21356835
25202|0|0.31673792
25203|0|0.00850375
25204|0|0.29286136
25205|1|0.02070719
25206|0|0.06045150
25207|0|0.07936777
25208|1|0.07453366
25209|0|0.00943890
25210|0|0.01220066
25211|0|0.21633147
25212|0|0.06034231
25213|1|0.09649371
25214|0|0.08162137
25215|0|0.06974485
25216|0|0.03896993
25217|0|0.13499539
25301|0|0.15919875
25302|0|0.10677417
25303|0|0.00478884
25304|0|0.14362817
25305|0|0.00621059
25306|0|0.07187410
25307|0|0.01615694
25308|0|0.00640267
25309|0|0.01449579
25310|0|0.00127371
25311|0|0.04110639
25312|0|0.01737351
25313|0|0.02471972
25314|0|0.06312561
25315|0|0.04498110
25316|0|0.00788385
25317|0|0.13499539
25401|0|0.06768305
25402|0|0.03337302
25403|0|0.06924444
25404|0|0.09767101
25405|0|0.01325593
25406|0|0.12139010
25407|0|0.28343326
25408|0|0.35102169
25409|0|0.05197976
25410|0|0.15233024
25411|0|0.03111575
25412|0|0.02574569
25413|0|0.08107683
25414|0|0.12627604
25415|0|0.05733951
25416|0|0.04336957
25417|0|0.13499539
25501|0|0.02361924
25502|0|0.04424484
25503|0|0.09105640
25504|0|0.07153650
25505|0|0.02170846
25506|0|0.02956545
25507|0|0.00442155
25508|0|0.03696103
25509|0|0.10820442
25510|0|0.02778911
25511|0|0.01058709
25512|0|0.24202038
25513|0|0.16602024
25514|0|0.03658664
25515|0|0.08187440
25516|0|0.02257688
25517|0|0.13499539
25601|0|0.21468970
25602|1|0.19841040
25603|0|0.07330753
25604|0|0.03310067
25605|0|0.18740617
25606|0|0.08119555
25607|0|0.03397809
25608|0|0.05048355
25609|0|0.18481708
25610|0|0.04562915
25611|0|0.07376878
25612|0|0.14807268
25613|0|0.02845187
25614|0|0.05097438
25615|0|0.10705116
25616|0|0.08461544
25617|0|0.13499539
25701|0|0.12311719
25702|0|0.04861753
25703|1|0.09253620
25704|0|0.08862958
25705|1|0.04431994
25706|0|0.14046928
25707|0|0.04553628
25708|0|0.03030874
25709|0|0.12904060
25710|0|0.04947599
25711|0|0.02247357
25712|1|0.17970435
25713|0|0.04028786
25714|0|0.02379046
25715|0|0.05306235
25716|0|0.10409195
25717|0|0.13499539
25801|0|0.02198634
25802|0|0.02994744
25803|0|0.30875504
25804|0|0.08622807
25805|0|0.06551481
25806|1|0.29500820
25807|0|0.07154436
25808|0|0.23421471
25809|0|0.15587919
25810|0|0.08641045
25811|0|0.04411457
25812|0|0.04395972
25813|0|0.07831361
25814|0|0.15496221
25815|0|0.21679216
25816|0|0.07258878
25817|0|0.13499539
25901|0|0.03631887
25902|0|0.08592625
25903|0|0.07050846
25904|1|0.01112180
25905|0|0.03404802
25906|0|0.02340971
25907|0|0.03606382
25908|0|0.00878302
25909|0|0.00471577
25910|0|0.01791368
25911|0|0.11059630
25912|0|0.22641894
25913|0|0.06945014
25914|0|0.25431739
25915|0|0.08036823
25916|1|0.11053402
25917|0|0.13499539
26001|0|0.38046216
26002|0|0.07539054
26003|0|0.00180421
26004|0|0.17852769
26005|0|0.04043648
26006|1|0.31367749
26007|0|0.17526476
26008|0|0.03582700
26009|0|0.03994528
26010|0|0.06906197
26011|0|0.08309034
26012|0|0.04855390
26013|0|0.10180169
26014|0|0.05391117
26015|1|0.12926673
26016|0|0.03582405
26017|0|0.13499539
26101|0|0.02083896
26102|0|0.04138010
26103|0|0.08149991
26104|0|0.08850022
26105|0|0.31485525
26106|0|0.17355885
26107|0|0.04181978
26108|0|0.03545636
26109|0|0.09906914
26110|1|0.08006618
26111|0|0.01133340
26112|1|0.04961516
26113|0|0.03013041
26114|0|0.15790609
26115|0|0.02647334
26116|0|0.12920842
26117|0|0.13499539
26201|0|0.19506020
26202|0|0.03517048
26203|0|0.03830016
26204|0|0.07936861
26205|1|0.11248526
26206|0|0.12450689
26207|0|0.15728345
26208|0|0.05416422
26209|0|0.05872716
26210|0|0.10979967
26211|0|0.04305219
26212|0|0.15373695
26213|0|0.08214039
26214|1|0.62869172
26215|0|0.08060888
26216|0|0.08577199
26217|0|0.13499539
26301|0|0.11272951
26302|0|0.07143010
26303|0|0.15577106
26304|0|0.05389600
26305|0|0.09065945
26306|0|0.02228248
26307|0|0.02873235
26308|1|0.07058356
26309|1|0.02706188
26310|0|0.01642328
26311|0|0.02132127
26312|0|0.00983002
26313|0|0.08981442
26314|0|0.06955469
26315|1|0.40880095
26316|0|0.19262615
26317|0|0.13499539
26401|0|0.02653883
26402|0|0.05300359
26403|0|0.01015652
26404|0|0.02429772
26405|0|0.02675174
26406|0|0.04295867
26407|0|0.05269702
26408|0|0.03247555
26409|0|0.03496813
26410|0|0.11259630
26411|0|0.06313814
26412|0|0.03014322
26413|0|0.05917934
26414|0|0.02395263
26415|0|0.06881788
26416|0|0.04979107
26417|0|0.13499539
26501|0|0.20916770
26502|1|0.02269550
26503|0|0.03029666
26504|0|0.08628684
26505|0|0.11931468
26506|0|0.10534050
26507|0|0.14227238
26508|0|0.11806364
26509|0|0.12222310
26510|0|0.01713853
26511|0|0.04475952
26512|0|0.12461267
26513|1|0.11081724
26514|0|0.10157670
26515|0|0.07745277
26516|0|0.02833610
26517|0|0.13499539
26601|0|0.35435267
26602|0|0.13367221
26603|0|0.10014328
26604|0|0.07804774
26605|0|0.06330362
26606|0|0.06030984
26607|0|0.22237782
26608|0|0.42226185
26609|0|0.07545687
26610|0|0.47257258
26611|1|0.93432847
26612|0|0.09047780
26613|0|0.08418563
26614|0|0.07916528
26615|0|0.17836415
26616|1|0.14212518
26617|0|0.13499539
26701|0|0.08332591
26702|0|0.11510377
26703|0|0.05035321
26704|0|0.07398180
26705|0|0.09897488
26706|0|0.26401885
26707|1|0.38443071
26708|0|0.07654736
26709|0|0.14819334
26710|0|0.51854679
26711|0|0.01683587
26712|0|0.09735823
26713|0|0.08515439
26714|0|0.02990753
26715|0|0.06580072
26716|0|0.08752194
26717|0|0.13499539
26801|0|0.03425777
26802|0|0.02950885
26803|0|0.01380568
26804|0|0.01997914
26805|0|0.00283045
26806|0|0.02238912
26807|1|0.06982906
26808|0|0.02137746
26809|0|0.02400800
26810|1|0.11977524
26811|0|0.10400363
26812|0|0.04576369
26813|0|0.08928184
26814|0|0.11577084
26815|1|0.13282505
26816|0|0.06834342
26817|0|0.13499539
26901|0|0.07654457
26902|0|0.05411804
26903|0|0.14857717
26904|1|0.15602487
26905|0|0.27382905
26906|1|0.25258959
26907|1|0.08901239
26908|0|0.21371279
26909|0|0.01786792
26910|0|0.07315025
26911|0|0.03460755
26912|0|0.02098035
26913|0|0.07613645
26914|0|0.05309584
26915|0|0.10138720
26916|0|0.08109184
26917|0|0.13499539
27101|1|0.04066825
27102|0|0.07204322
27103|0|0.13691609
27104|0|0.03540969
27105|0|0.00524484
27106|0|0.15249128
27107|0|0.12198679
27108|0|0.00597490
27109|0|0.00691805
27110|0|0.02206224
27111|1|0.31584331
27112|0|0.05307518
27113|0|0.05260628
27114|0|0.06320695
27115|0|0.16264705
27116|0|0.13998166
27117|0|0.13499539
27201|0|0.09738574
27202|0|0.08698653
27203|0|0.01534545
27204|0|0.23542036
27205|0|0.01444566
27206|0|0.09617578
27207|1|0.33942399
27208|0|0.04132807
27209|0|0.02914003
27210|0|0.02063982
27211|1|0.38542787
27212|0|0.07398492
27213|0|0.03097370
27214|0|0.07481894
27215|0|0.11862562
27216|1|0.10276270
27217|0|0.13499539
27301|0|0.06926821
27302|0|0.05268100
27303|0|0.09148346
27304|0|0.17161189
27305|0|0.03142323
27306|0|0.14424750
27307|0|0.34877033
27308|0|0.45433682
27309|0|0.02147001
27310|0|0.05485043
27311|0|0.03397805
27312|0|0.01436466
27313|0|0.07945656
27314|0|0.02482875
27315|0|0.05432805
27316|0|0.02778316
27317|0|0.13499539
27401|1|0.49035660
27402|0|0.09057643
27403|0|0.08882293
27404|0|0.30443490
27405|0|0.07254479
27406|1|0.26029660
27407|0|0.30983104
27408|0|0.10058529
27409|0|0.05906413
27410|0|0.10682721
27411|0|0.02146501
27412|0|0.00588074
27413|0|0.23443628
27414|0|0.09291463
27415|1|0.39287605
27416|0|0.05238812
27417|0|0.13499539
27501|0|0.18325499
27502|0|0.30849669
27503|0|0.08032291
27504|0|0.01894912
27505|0|0.08725401
27506|0|0.05491096
27507|1|0.01466018
27508|0|0.04548588
27509|0|0.02656253
27510|0|0.05296711
27511|0|0.01073339
27512|1|0.19274941
27513|0|0.03390700
27514|0|0.06170654
27515|0|0.10727708
27516|0|0.03661054
27517|1|0.13499539
27601|0|0.15284818
27602|0|0.08106110
27603|0|0.06456554
27604|0|0.06623756
27605|0|0.03528080
27606|0|0.05872840
27607|0|0.14898911
27608|0|0.05638252
27609|0|0.14323745
27610|0|0.02421505
27611|0|0.08589780
27612|0|0.09255290
27613|0|0.03437809
27614|0|0.06026536
27615|0|0.15794150
27616|0|0.08318548
27617|1|0.13499539
27701|0|0.31164389
27702|0|0.42179529
27703|1|0.08455331
27704|0|0.01660306
27705|0|0.03616197
27706|1|0.26204924
27707|0|0.03869322
27708|0|0.01425225
27709|0|0.03722258
27710|0|0.08502382
27711|0|0.14120840
27712|0|0.06214251
27713|0|0.03736466
27714|0|0.06373062
27715|0|0.05969259
27716|0|0.14547318
27717|0|0.13499539
27801|0|0.00798152
27802|0|0.03211507
27803|0|0.00718027
27804|0|0.01677013
27805|0|0.01336867
27806|0|0.05360404
27807|0|0.03416575
27808|0|0.02346459
27809|0|0.04597759
27810|0|0.11868817
27811|0|0.05738448
27812|0|0.07048652
27813|0|0.02142138
27814|0|0.02745730
27815|0|0.01987444
27816|0|0.03249087
27817|0|0.13499539
27901|0|0.31957168
27902|0|0.28896921
27903|0|0.02222660
27904|0|0.11172326
27905|0|0.04597360
27906|0|0.12460150
27907|0|0.34465233
27908|0|0.06143896
27909|0|0.12173220
27910|0|0.10615725
27911|0|0.05724590
27912|0|0.09749064
27913|1|0.23646053
27914|0|0.09021734
27915|0|0.19295725
27916|0|0.06629165
27917|1|0.13499539
28001|1|0.12598040
28002|0|0.24124343
28003|0|0.04053486
28004|0|0.02464622
28005|0|0.04040862
28006|0|0.13937449
28007|0|0.16022984
28008|0|0.03305696
28009|0|0.08526672
28010|0|0.17137400
28011|0|0.06513319
28012|0|0.11864536
28013|0|0.07658271
28014|0|0.10007799
28015|0|0.03708380
28016|0|0.10836937
28017|0|0.13499539
28101|0|0.07721049
28102|0|0.19069394
28103|0|0.04542170
28104|0|0.04630864
28105|0|0.06175979
28106|0|0.03076335
28107|0|0.02608889
28108|1|0.49820150
28109|0|0.50322444
28110|0|0.00927084
28111|0|0.13089455
28112|0|0.02116182
28113|0|0.13923103
28114|0|0.07635960
28115|0|0.16513036
28116|0|0.15456255
28117|0|0.13499539
28201|0|0.15361593
28202|0|0.11435270
28203|0|0.03645710
28204|0|0.07762407
28205|0|0.04178356
28206|0|0.28997093
28207|0|0.02189280
28208|0|0.04715565
28209|0|0.02137300
28210|0|0.00132789
28211|0|0.03360910
28212|0|0.06642298
28213|0|0.16041177
28214|0|0.03939632
28215|0|0.10808396
28216|0|0.02967258
28217|0|0.13499539
28301|0|0.10864973
28302|0|0.07706325
28303|0|0.00408027
28304|0|0.15722542
28305|0|0.00881881
28306|0|0.29352060
28307|0|0.04811049
28308|0|0.02905704
28309|0|0.00639715
28310|0|0.01875221
28311|0|0.01614020
28312|0|0.04439933
28313|0|0.06381860
28314|0|0.01657703
28315|0|0.09214020
28316|0|0.03899972
28317|0|0.13499539
28401|0|0.20812598
28402|0|0.04251215
28403|0|0.02118844
28404|0|0.06668376
28405|0|0.01172414
28406|0|0.08772465
28407|0|0.01877342
28408|1|0.55657908
28409|0|0.12716572
28410|0|0.00892595
28411|0|0.09403093
28412|0|0.02170778
28413|0|0.05680712
28414|1|0.06546157
28415|1|0.22125349
28416|0|0.13724863
28417|0|0.13499539
28501|1|0.21202540
28502|0|0.12686231
28503|0|0.04874260
28504|0|0.15200333
28505|0|0.06916609
28506|0|0.11094996
28507|0|0.02356957
28508|1|0.23018988
28509|0|0.54257973
28510|1|0.03426557
28511|0|0.03366065
28512|0|0.15950910
28513|0|0.15470643
28514|0|0.08775709
28515|0|0.11749275
28516|0|0.12125141
28517|0|0.13499539
28601|0|0.10977762
28602|0|0.20559150
28603|0|0.01228570
28604|1|0.11721343
28605|0|0.02494880
28606|0|0.01655800
28607|0|0.01849834
28608|1|0.41158664
28609|0|0.03089944
28610|1|0.14110035
28611|0|0.06349502
28612|0|0.01713763
28613|0|0.11296239
28614|0|0.02686582
28615|0|0.05316738
28616|0|0.03291731
28617|0|0.13499539
28701|0|0.03631800
28702|0|0.15471707
28703|0|0.00497020
28704|0|0.16372114
28705|0|0.03989170
28706|0|0.16132259
28707|0|0.07170336
28708|0|0.00177669
28709|0|0.00450906
28710|0|0.00887162
28711|0|0.00709013
28712|0|0.03271209
28713|0|0.05837235
28714|0|0.06670820
28715|0|0.07081893
28716|0|0.04867414
28717|0|0.13499539
28801|0|0.07180017
28802|0|0.04143835
28803|0|0.03347623
28804|0|0.06131326
28805|0|0.20033705
28806|0|0.05375541
28807|0|0.03251347
28808|0|0.03802269
28809|0|0.00667747
28810|0|0.03180505
28811|0|0.02577012
28812|0|0.08534529
28813|0|0.07252867
28814|0|0.03137320
28815|0|0.05199048
28816|0|0.02774629
28817|0|0.13499539
28901|0|0.02864250
28902|0|0.09296089
28903|0|0.01459180
28904|1|0.09111112
28905|0|0.04931350
28906|0|0.05470654
28907|0|0.02017337
28908|0|0.10301176
28909|0|0.02169600
28910|0|0.15125331
28911|0|0.05696609
28912|0|0.05985472
28913|0|0.06415090
28914|0|0.04251363
28915|0|0.01950719
28916|0|0.02005068
28917|0|0.13499539
29001|0|0.07632350
29002|0|0.13139358
29003|0|0.04053186
29004|0|0.06913182
29005|0|0.08142957
29006|0|0.11609670
29007|1|0.19293676
29008|0|0.05804072
29009|0|0.00909090
29010|0|0.00478198
29011|0|0.03777885
29012|0|0.04630289
29013|1|0.09013589
29014|0|0.18884306
29015|0|0.13371035
29016|0|0.10578890
29017|0|0.13499539
29101|0|0.12734272
29102|0|0.08630285
29103|0|0.05089313
29104|0|0.05279205
29105|0|0.14224885
29106|0|0.04043343
29107|0|0.01120702
29108|0|0.08746837
29109|0|0.01717958
29110|0|0.01437746
29111|0|0.06638069
29112|1|0.13081212
29113|0|0.05038406
29114|0|0.29070589
29115|0|0.16664366
29116|0|0.03263223
29117|1|0.13499539
29201|0|0.03074655
29202|0|0.04652505
29203|0|0.09371070
29204|0|0.07393472
29205|1|0.20490835
29206|0|0.01628087
29207|0|0.06000751
29208|0|0.04265195
29209|0|0.02207050
29210|0|0.01870809
29211|0|0.04244526
29212|0|0.04356980
29213|0|0.03120424
29214|0|0.06832305
29215|0|0.11151983
29216|0|0.05393628
29217|0|0.13499539
29301|0|0.06271584
29302|0|0.05529185
29303|0|0.01592702
29304|0|0.02022124
29305|0|0.15259808
29306|0|0.01478276
29307|0|0.01719844
29308|0|0.20093536
29309|0|0.20704739
29310|0|0.00865557
29311|0|0.04963231
29312|0|0.02738105
29313|0|0.05202528
29314|0|0.04789616
29315|0|0.17640346
29316|0|0.08889355
29317|0|0.13499539
29401|0|0.05295488
29402|0|0.04046679
29403|0|0.37216674
29404|0|0.02181491
29405|0|0.19998733
29406|0|0.13313083
29407|0|0.03424992
29408|0|0.10203034
29409|0|0.00964535
29410|0|0.09766316
29411|0|0.03221072
29412|0|0.05462826
29413|0|0.04941609
29414|0|0.07078462
29415|0|0.02998303
29416|0|0.07226413
29417|0|0.13499539
29501|0|0.47086529
29502|1|0.27346009
29503|0|0.20440601
29504|0|0.51943703
29505|0|0.05050199
29506|0|0.02065773
29507|0|0.04926151
29508|0|0.01836915
29509|0|0.01512152
29510|0|0.00479075
29511|0|0.10911188
29512|0|0.10087436
29513|0|0.05374595
29514|0|0.03547377
29515|0|0.11006457
29516|0|0.11925874
29517|0|0.13499539
29601|1|0.62341312
29602|0|0.17085053
29603|0|0.02059002
29604|0|0.05169038
29605|0|0.01412376
29606|0|0.35022845
29607|0|0.05835341
29608|0|0.33411299
29609|0|0.03428757
29610|0|0.00924650
29611|1|0.49407335
29612|0|0.05270907
29613|0|0.09483960
29614|0|0.02881165
29615|0|0.16879554
29616|0|0.16282547
29617|0|0.13499539
29801|1|0.06822924
29802|0|0.03470756
29803|0|0.06320994
29804|0|0.08070252
29805|0|0.11553872
29806|0|0.08618394
29807|0|0.10122498
29808|0|0.03438608
29809|1|0.15814199
29810|0|0.21720521
29811|1|0.12290468
29812|0|0.03303761
29813|0|0.03650558
29814|0|0.06195374
29815|0|0.04876118
29816|0|0.06018967
29817|0|0.13499539
29901|0|0.05196196
29902|0|0.04573361
29903|0|0.03184297
29904|0|0.05814761
29905|0|0.05192758
29906|0|0.04053084
29907|1|0.04070964
29908|0|0.06534128
29909|0|0.10122519
29910|0|0.06676342
29911|0|0.02584416
29912|0|0.01765339
29913|0|0.03053747
29914|0|0.04062348
29915|0|0.03134643
29916|0|0.02935045
29917|0|0.13499539
30001|0|0.25102827
30002|0|0.22212108
30003|0|0.02538890
30004|1|0.06922119
30005|0|0.00934919
30006|0|0.13454231
30007|0|0.03871533
30008|0|0.35654912
30009|0|0.07833640
30010|0|0.06904419
30011|0|0.01884199
30012|0|0.03245452
30013|0|0.04219606
30014|0|0.03568017
30015|0|0.09746631
30016|0|0.08783736
30017|0|0.13499539
30101|1|0.10113844
30102|0|0.09130011
30103|0|0.16553021
30104|0|0.04298515
30105|0|0.07559927
30106|0|0.11155164
30107|0|0.26448325
30108|0|0.07073111
30109|0|0.27141880
30110|1|0.09101496
30111|0|0.04667787
30112|1|0.51778143
30113|0|0.06084966
30114|0|0.05818501
30115|0|0.10318785
30116|0|0.14328008
30117|0|0.13499539
30201|0|0.21029871
30202|0|0.12273613
30203|0|0.15260989
30204|0|0.07573257
30205|1|0.36979092
30206|0|0.10816412
30207|0|0.16916823
30208|1|0.11127743
30209|0|0.12051785
30210|0|0.05959945
30211|0|0.13370238
30212|0|0.34430422
30213|0|0.05736484
30214|0|0.09358202
30215|0|0.09556065
30216|0|0.07975144
30217|0|0.13499539
30301|0|0.09744448
30302|0|0.01672541
30303|0|0.11416839
30304|1|0.03103571
30305|0|0.12159812
30306|0|0.11551102
30307|0|0.08410517
30308|0|0.06348017
30309|0|0.08537156
30310|0|0.03854782
30311|0|0.04697879
30312|0|0.45987441
30313|0|0.05512912
30314|0|0.07750364
30315|1|0.18798802
30316|1|0.12182915
30317|0|0.13499539
30401|0|0.12951577
30402|0|0.09646392
30403|0|0.07701899
30404|0|0.03489095
30405|1|0.07750300
30406|0|0.02569066
30407|0|0.02333005
30408|0|0.08829915
30409|1|0.18057967
30410|0|0.12332944
30411|0|0.06142114
30412|0|0.00651641
30413|0|0.01700796
30414|0|0.02557457
30415|0|0.09416133
30416|0|0.06986050
30417|1|0.13499539
30501|0|0.01362886
30502|0|0.02328659
30503|0|0.00914499
30504|0|0.03903895
30505|0|0.00974320
30506|0|0.01995982
30507|0|0.00463497
30508|0|0.02013011
30509|1|0.00925784
30510|1|0.02649452
30511|0|0.10110384
30512|0|0.12431535
30513|0|0.07131326
30514|0|0.04371068
30515|0|0.08157319
30516|0|0.06240410
30517|0|0.13499539
30601|0|0.14496058
30602|0|0.17060146
30603|0|0.11909879
30604|0|0.22705010
30605|0|0.02661031
30606|0|0.03952342
30607|0|0.04504942
30608|0|0.11538164
30609|0|0.06172831
30610|0|0.02557006
30611|0|0.05332925
30612|0|0.18296737
30613|0|0.03294267
30614|0|0.10042873
30615|0|0.05318651
30616|1|0.10379771
30617|0|0.13499539
30701|0|0.07292493
30702|0|0.04231280
30703|0|0.04682520
30704|0|0.10459230
30705|0|0.17475231
30706|0|0.01760525
30707|0|0.05744146
30708|0|0.02680263
30709|0|0.33025957
30710|0|0.02845902
30711|0|0.04820090
30712|0|0.10897403
30713|0|0.08109074
30714|0|0.09124009
30715|0|0.07705650
30716|0|0.02785201
30717|1|0.13499539
30801|0|0.13156132
30802|0|0.23667672
30803|0|0.24523654
30804|0|0.04426874
30805|0|0.07008169
30806|0|0.04408229
30807|0|0.02156075
30808|1|0.67764661
30809|0|0.05854397
30810|0|0.07962280
30811|0|0.13214204
30812|0|0.02281942
30813|0|0.06289165
30814|0|0.03741822
30815|0|0.12997673
30816|0|0.04848862
30817|0|0.13499539
30901|0|0.01727444
30902|0|0.05679098
30903|0|0.14908097
30904|0|0.01550876
30905|1|0.64699777
30906|1|0.63278934
30907|0|0.20916631
30908|0|0.09895076
30909|0|0.08675870
30910|0|0.00753271
30911|0|0.06159401
30912|0|0.05570186
30913|0|0.18522509
30914|0|0.15894330
30915|0|0.19089997
30916|1|0.27201222
30917|0|0.13499539
31001|0|0.01506371
31002|0|0.03677129
31003|0|0.06768060
31004|1|0.62923660
31005|0|0.03724974
31006|1|0.18634665
31007|0|0.17523115
31008|1|0.05348595
31009|0|0.14457896
31010|0|0.23043807
31011|0|0.03583666
31012|0|0.02514441
31013|0|0.09560430
31014|0|0.05463171
31015|0|0.02599867
31016|0|0.04595912
31017|0|0.13499539
31201|0|0.04418468
31202|0|0.07781406
31203|0|0.04535796
31204|0|0.32161803
31205|0|0.10030839
31206|1|0.30802624
31207|0|0.08488713
31208|0|0.19265089
31209|0|0.04966105
31210|0|0.01990375
